project,version,mutant_id,index,akf,faulty_status,is_flim,pred_flim,Sus,cost_time
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-642-0,1,1,False,True,True,1.0,13.0356
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-642-0,2,1,False,True,False,1.0,12.2959
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-642-0,3,1,False,True,False,1.0,12.1765
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-642-0,4,1,False,True,False,1.0,16.1134
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-642-0,5,1,False,True,False,1.0,12.2355
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-775-2,6,1,False,True,False,0.4082482904638631,5.3416
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-775-2,7,1,False,True,False,0.4082482904638631,9.2817
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-775-2,8,1,False,True,False,0.4082482904638631,11.2669
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-775-2,9,1,False,True,False,0.4082482904638631,11.3787
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-775-2,10,1,False,True,False,0.4082482904638631,9.4317
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-775-7,11,1,False,True,False,0.4082482904638631,10.3924
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-775-7,12,1,False,True,False,0.4082482904638631,11.532
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-775-7,13,1,False,True,True,0.4082482904638631,18.5308
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-775-7,14,1,False,True,False,0.4082482904638631,5.862
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-775-7,15,1,False,True,False,0.4082482904638631,8.9241
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-783-21,16,1,False,True,False,0.4082482904638631,8.218
Time,13,src-main-java-org-joda-time-format-PeriodFormatterBuilder-783-21,17,1,False,True,False,0.4082482904638631,9.9074
