project,version,mutant_id,index,akf,faulty_status,is_flim,pred_flim,Sus,cost_time
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-90-15,1,8,False,True,False,0.6324555320336759,9.0922
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-90-15,2,8,False,True,False,0.6324555320336759,7.3027
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-90-15,3,8,False,True,False,0.6324555320336759,9.1546
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-90-15,4,8,False,True,False,0.6324555320336759,7.7795
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-90-15,5,8,False,True,True,0.6324555320336759,8.2535
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-90-0,6,8,False,True,False,0.6172133998483676,10.518
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-90-0,7,8,False,True,True,0.6172133998483676,36.8094
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-90-0,8,8,False,True,False,0.6172133998483676,8.7025
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-90-0,9,8,False,True,False,0.6172133998483676,7.3057
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-90-0,10,8,False,True,False,0.6172133998483676,9.5929
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-91-27,11,8,False,True,False,0.6172133998483676,10.3854
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-91-27,12,8,False,True,False,0.6172133998483676,7.0942
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-91-27,13,8,False,True,True,0.6172133998483676,6.3877
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-91-27,14,8,False,True,False,0.6172133998483676,8.9534
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-91-27,15,8,False,True,False,0.6172133998483676,9.6513
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-91-41,16,8,False,True,True,0.6172133998483676,5.4536
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-91-41,17,8,False,True,False,0.6172133998483676,8.2965
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-91-41,18,8,False,True,False,0.6172133998483676,6.2258
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-91-41,19,8,False,True,False,0.6172133998483676,8.4614
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-91-41,20,8,False,True,False,0.6172133998483676,10.796
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-86-8,21,4,False,True,True,0.4472135954999579,5.9817
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-86-8,22,4,False,True,False,0.4472135954999579,8.6999
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-86-8,23,4,False,True,False,0.4472135954999579,18.0587
Time,14,src-main-java-org-joda-time-chrono-BasicMonthOfYearDateTimeField-86-8,24,4,False,True,False,0.4472135954999579,8.1995
