project,version,mutant_id,index,akf,faulty_status,is_flim,pred_flim,Sus,cost_time
Time,7,src-main-java-org-joda-time-format-DateTimeFormatter-170-3,1,2,True,False,False,0.4082482904638631,10.1886
Time,7,src-main-java-org-joda-time-format-DateTimeFormatter-170-3,2,2,True,False,False,0.4082482904638631,9.4259
Time,7,src-main-java-org-joda-time-format-DateTimeFormatter-170-3,3,2,True,False,False,0.4082482904638631,8.2065
Time,7,src-main-java-org-joda-time-format-DateTimeFormatter-170-3,4,2,True,False,False,0.4082482904638631,7.8507
Time,7,src-main-java-org-joda-time-format-DateTimeFormatter-170-3,5,2,True,False,False,0.4082482904638631,7.6475
Time,7,src-main-java-org-joda-time-format-DateTimeFormatter-176-2,6,2,False,True,False,0.1212678125181665,12.3071
Time,7,src-main-java-org-joda-time-format-DateTimeFormatter-176-2,7,2,False,True,True,0.1212678125181665,10.5754
Time,7,src-main-java-org-joda-time-format-DateTimeFormatter-176-2,8,2,False,True,True,0.1212678125181665,5.1449
Time,7,src-main-java-org-joda-time-format-DateTimeFormatter-176-2,9,2,False,True,True,0.1212678125181665,5.9156
Time,7,src-main-java-org-joda-time-format-DateTimeFormatter-176-2,10,2,False,True,True,0.1212678125181665,7.4846
Time,7,src-main-java-org-joda-time-format-DateTimeFormatter-271-1,11,2,False,True,False,0.09284766908852593,6.7561
Time,7,src-main-java-org-joda-time-format-DateTimeFormatter-271-1,12,2,False,True,False,0.09284766908852593,6.132
Time,7,src-main-java-org-joda-time-format-DateTimeFormatter-271-1,13,2,False,True,True,0.09284766908852593,39.6929
Time,7,src-main-java-org-joda-time-format-DateTimeFormatter-271-1,14,2,False,True,False,0.09284766908852593,7.2906
Time,7,src-main-java-org-joda-time-format-DateTimeFormatter-271-1,15,2,False,True,False,0.09284766908852593,8.3098
