project,version,mutant_id,index,akf,faulty_status,is_flim,pred_flim,Sus,cost_time
Time,9,src-main-java-org-joda-time-DateTimeZone-88-11,1,1,False,True,False,1.0,9.9063
Time,9,src-main-java-org-joda-time-DateTimeZone-88-11,2,1,False,True,False,1.0,8.5136
Time,9,src-main-java-org-joda-time-DateTimeZone-88-11,3,1,False,True,False,1.0,6.4902
Time,9,src-main-java-org-joda-time-DateTimeZone-88-11,4,1,False,True,False,1.0,6.2102
Time,9,src-main-java-org-joda-time-DateTimeZone-88-11,5,1,False,True,True,1.0,6.7023
Time,9,src-main-java-org-joda-time-DateTimeZone-90-9,6,1,True,False,False,1.0,10.2176
Time,9,src-main-java-org-joda-time-DateTimeZone-90-9,7,1,True,False,False,1.0,7.2674
Time,9,src-main-java-org-joda-time-DateTimeZone-90-9,8,1,True,False,False,1.0,7.1558
Time,9,src-main-java-org-joda-time-DateTimeZone-90-9,9,1,True,False,True,1.0,7.6264
Time,9,src-main-java-org-joda-time-DateTimeZone-90-9,10,1,True,False,False,1.0,8.1705
Time,9,src-main-java-org-joda-time-DateTimeZone-95-3,11,1,False,True,True,1.0,7.6329
Time,9,src-main-java-org-joda-time-DateTimeZone-95-3,12,1,False,True,False,1.0,9.7112
Time,9,src-main-java-org-joda-time-DateTimeZone-95-3,13,1,False,True,False,1.0,6.1956
Time,9,src-main-java-org-joda-time-DateTimeZone-95-3,14,1,False,True,False,1.0,8.3273
Time,9,src-main-java-org-joda-time-DateTimeZone-95-3,15,1,False,True,False,1.0,5.8185
Time,9,src-main-java-org-joda-time-DateTimeZone-95-5,16,1,False,True,False,1.0,8.5617
Time,9,src-main-java-org-joda-time-DateTimeZone-95-5,17,1,False,True,True,1.0,7.3641
Time,9,src-main-java-org-joda-time-DateTimeZone-95-5,18,1,False,True,False,1.0,5.6882
Time,9,src-main-java-org-joda-time-DateTimeZone-95-5,19,1,False,True,False,1.0,7.3545
Time,9,src-main-java-org-joda-time-DateTimeZone-95-5,20,1,False,True,False,1.0,4.9064
Time,9,src-main-java-org-joda-time-DateTimeZone-96-1,21,1,True,False,True,1.0,8.9799
Time,9,src-main-java-org-joda-time-DateTimeZone-96-1,22,1,True,False,False,1.0,7.0077
Time,9,src-main-java-org-joda-time-DateTimeZone-96-1,23,1,True,False,False,1.0,6.2837
Time,9,src-main-java-org-joda-time-DateTimeZone-96-1,24,1,True,False,False,1.0,7.0228
Time,9,src-main-java-org-joda-time-DateTimeZone-96-1,25,1,True,False,False,1.0,5.5941
Time,9,src-main-java-org-joda-time-DateTimeZone-90-3,26,1,True,False,True,0.7071067811865475,8.1365
Time,9,src-main-java-org-joda-time-DateTimeZone-90-3,27,1,True,False,False,0.7071067811865475,12.6492
Time,9,src-main-java-org-joda-time-DateTimeZone-90-3,28,1,True,False,False,0.7071067811865475,7.0976
Time,9,src-main-java-org-joda-time-DateTimeZone-90-3,29,1,True,False,False,0.7071067811865475,6.9416
Time,9,src-main-java-org-joda-time-DateTimeZone-90-3,30,1,True,False,True,0.7071067811865475,6.2263
Time,9,src-main-java-org-joda-time-DateTimeZone-90-6,31,1,True,False,False,0.7071067811865475,5.1973
Time,9,src-main-java-org-joda-time-DateTimeZone-90-6,32,1,True,False,False,0.7071067811865475,5.8089
Time,9,src-main-java-org-joda-time-DateTimeZone-90-6,33,1,True,False,False,0.7071067811865475,6.1405
Time,9,src-main-java-org-joda-time-DateTimeZone-90-6,34,1,True,False,False,0.7071067811865475,5.624
Time,9,src-main-java-org-joda-time-DateTimeZone-90-6,35,1,True,False,False,0.7071067811865475,8.5881
Time,9,src-main-java-org-joda-time-DateTimeZone-77-2,36,1,False,True,False,0.5,6.7323
Time,9,src-main-java-org-joda-time-DateTimeZone-77-2,37,1,False,True,False,0.5,6.7303
Time,9,src-main-java-org-joda-time-DateTimeZone-77-2,38,1,False,True,False,0.5,12.0999
Time,9,src-main-java-org-joda-time-DateTimeZone-77-2,39,1,False,True,False,0.5,7.6109
Time,9,src-main-java-org-joda-time-DateTimeZone-77-2,40,1,False,True,True,0.5,5.2784
Time,9,src-main-java-org-joda-time-DateTimeZone-79-3,41,1,False,True,False,0.5,9.5968
Time,9,src-main-java-org-joda-time-DateTimeZone-79-3,42,1,False,True,True,0.5,6.7701
Time,9,src-main-java-org-joda-time-DateTimeZone-79-3,43,1,False,True,True,0.5,8.9093
Time,9,src-main-java-org-joda-time-DateTimeZone-79-3,44,1,False,True,False,0.5,4.7697
Time,9,src-main-java-org-joda-time-DateTimeZone-79-3,45,1,False,True,False,0.5,9.4233
Time,9,src-main-java-org-joda-time-DateTimeZone-88-3,46,1,False,True,False,0.4472135954999579,6.5793
Time,9,src-main-java-org-joda-time-DateTimeZone-88-3,47,1,False,True,False,0.4472135954999579,5.8427
Time,9,src-main-java-org-joda-time-DateTimeZone-88-3,48,1,False,True,False,0.4472135954999579,6.002
Time,9,src-main-java-org-joda-time-DateTimeZone-88-3,49,1,False,True,False,0.4472135954999579,6.5795
Time,9,src-main-java-org-joda-time-DateTimeZone-88-3,50,1,False,True,False,0.4472135954999579,5.5471
Time,9,src-main-java-org-joda-time-DateTimeZone-96-2,51,1,True,False,False,0.4472135954999579,6.4514
Time,9,src-main-java-org-joda-time-DateTimeZone-96-2,52,1,True,False,False,0.4472135954999579,6.9918
Time,9,src-main-java-org-joda-time-DateTimeZone-96-2,53,1,True,False,False,0.4472135954999579,8.0956
Time,9,src-main-java-org-joda-time-DateTimeZone-96-2,54,1,True,False,False,0.4472135954999579,6.6059
Time,9,src-main-java-org-joda-time-DateTimeZone-96-2,55,1,True,False,False,0.4472135954999579,5.1738
Time,9,src-main-java-org-joda-time-DateTimeZone-96-3,56,1,True,False,False,0.4472135954999579,9.476
Time,9,src-main-java-org-joda-time-DateTimeZone-96-3,57,1,True,False,False,0.4472135954999579,6.8985
Time,9,src-main-java-org-joda-time-DateTimeZone-96-3,58,1,True,False,True,0.4472135954999579,8.432
Time,9,src-main-java-org-joda-time-DateTimeZone-96-3,59,1,True,False,False,0.4472135954999579,9.1648
Time,9,src-main-java-org-joda-time-DateTimeZone-96-3,60,1,True,False,False,0.4472135954999579,7.6716
Time,9,src-main-java-org-joda-time-DateTimeZone-77-3,61,1,False,True,False,0.3333333333333333,8.0264
Time,9,src-main-java-org-joda-time-DateTimeZone-77-3,62,1,False,True,False,0.3333333333333333,6.0276
Time,9,src-main-java-org-joda-time-DateTimeZone-77-3,63,1,False,True,False,0.3333333333333333,7.117
Time,9,src-main-java-org-joda-time-DateTimeZone-77-3,64,1,False,True,True,0.3333333333333333,5.4622
Time,9,src-main-java-org-joda-time-DateTimeZone-77-3,65,1,False,True,False,0.3333333333333333,6.4583
Time,9,src-main-java-org-joda-time-DateTimeZone-79-4,66,1,False,True,False,0.3162277660168379,5.4887
Time,9,src-main-java-org-joda-time-DateTimeZone-79-4,67,1,False,True,False,0.3162277660168379,5.7396
Time,9,src-main-java-org-joda-time-DateTimeZone-79-4,68,1,False,True,False,0.3162277660168379,9.6809
Time,9,src-main-java-org-joda-time-DateTimeZone-79-4,69,1,False,True,False,0.3162277660168379,12.3316
Time,9,src-main-java-org-joda-time-DateTimeZone-79-4,70,1,False,True,False,0.3162277660168379,5.7185
Time,9,src-main-java-org-joda-time-DateTimeZone-75-1,71,1,False,True,True,0.3015113445777636,7.9187
Time,9,src-main-java-org-joda-time-DateTimeZone-75-1,72,1,False,True,True,0.3015113445777636,8.3749
Time,9,src-main-java-org-joda-time-DateTimeZone-75-1,73,1,False,True,False,0.3015113445777636,8.8241
Time,9,src-main-java-org-joda-time-DateTimeZone-75-1,74,1,False,True,False,0.3015113445777636,6.8744
Time,9,src-main-java-org-joda-time-DateTimeZone-75-1,75,1,False,True,False,0.3015113445777636,7.4647
Time,9,src-main-java-org-joda-time-DateTimeZone-289-1,76,1,False,True,False,0.3015113445777636,6.1633
Time,9,src-main-java-org-joda-time-DateTimeZone-289-1,77,1,False,True,False,0.3015113445777636,7.3167
Time,9,src-main-java-org-joda-time-DateTimeZone-289-1,78,1,False,True,False,0.3015113445777636,7.9864
Time,9,src-main-java-org-joda-time-DateTimeZone-289-1,79,1,False,True,False,0.3015113445777636,6.1546
Time,9,src-main-java-org-joda-time-DateTimeZone-289-1,80,1,False,True,False,0.3015113445777636,7.1065
Time,9,src-main-java-org-joda-time-DateTimeZone-290-1,81,1,False,True,False,0.3015113445777636,9.5654
Time,9,src-main-java-org-joda-time-DateTimeZone-290-1,82,1,False,True,False,0.3015113445777636,8.2518
Time,9,src-main-java-org-joda-time-DateTimeZone-290-1,83,1,False,True,True,0.3015113445777636,5.9191
Time,9,src-main-java-org-joda-time-DateTimeZone-290-1,84,1,False,True,False,0.3015113445777636,7.0134
Time,9,src-main-java-org-joda-time-DateTimeZone-290-1,85,1,False,True,False,0.3015113445777636,10.1794
Time,9,src-main-java-org-joda-time-DateTimeZone-291-2,86,1,False,True,False,0.3015113445777636,6.6423
Time,9,src-main-java-org-joda-time-DateTimeZone-291-2,87,1,False,True,False,0.3015113445777636,7.6633
Time,9,src-main-java-org-joda-time-DateTimeZone-291-2,88,1,False,True,False,0.3015113445777636,5.9835
