project,version,mutant_id,index,akf,faulty_status,is_flim,pred_flim,Sus,cost_time
Time,25,src-main-java-org-joda-time-DateTimeZone-180-1,1,3,False,True,True,0.2401922307076307,7.4058
Time,25,src-main-java-org-joda-time-DateTimeZone-180-1,2,3,False,True,True,0.2401922307076307,8.7131
Time,25,src-main-java-org-joda-time-DateTimeZone-180-1,3,3,False,True,False,0.2401922307076307,24.3239
Time,25,src-main-java-org-joda-time-DateTimeZone-180-1,4,3,False,True,True,0.2401922307076307,8.1725
Time,25,src-main-java-org-joda-time-DateTimeZone-180-1,5,3,False,True,False,0.2401922307076307,19.7545
Time,25,src-main-java-org-joda-time-DateTimeZone-182-1,6,3,False,True,False,0.2401922307076307,6.1613
Time,25,src-main-java-org-joda-time-DateTimeZone-182-1,7,3,False,True,False,0.2401922307076307,6.7225
Time,25,src-main-java-org-joda-time-DateTimeZone-182-1,8,3,False,True,True,0.2401922307076307,32.5439
Time,25,src-main-java-org-joda-time-DateTimeZone-182-1,9,3,False,True,True,0.2401922307076307,7.1816
Time,25,src-main-java-org-joda-time-DateTimeZone-182-1,10,3,False,True,True,0.2401922307076307,7.7356
Time,25,src-main-java-org-joda-time-DateTimeZone-354-2,11,3,False,True,True,0.1878672873255449,9.3254
Time,25,src-main-java-org-joda-time-DateTimeZone-354-2,12,3,False,True,True,0.1878672873255449,7.7779
Time,25,src-main-java-org-joda-time-DateTimeZone-354-2,13,3,False,True,True,0.1878672873255449,5.3584
Time,25,src-main-java-org-joda-time-DateTimeZone-354-2,14,3,False,True,True,0.1878672873255449,7.1879
Time,25,src-main-java-org-joda-time-DateTimeZone-354-2,15,3,False,True,True,0.1878672873255449,8.1738
Time,25,src-main-java-org-joda-time-DateTimeZone-342-1,16,1,False,True,False,0.1666666666666667,10.078
Time,25,src-main-java-org-joda-time-DateTimeZone-342-1,17,1,False,True,False,0.1666666666666667,5.8585
Time,25,src-main-java-org-joda-time-DateTimeZone-342-1,18,1,False,True,False,0.1666666666666667,8.7671
Time,25,src-main-java-org-joda-time-DateTimeZone-342-1,19,1,False,True,False,0.1666666666666667,14.592
Time,25,src-main-java-org-joda-time-DateTimeZone-342-1,20,1,False,True,False,0.1666666666666667,12.0106
Time,25,src-main-java-org-joda-time-DateTimeZone-342-4,21,1,False,True,False,0.1666666666666667,10.0834
Time,25,src-main-java-org-joda-time-DateTimeZone-342-4,22,1,False,True,False,0.1666666666666667,14.2483
Time,25,src-main-java-org-joda-time-DateTimeZone-342-4,23,1,False,True,False,0.1666666666666667,9.7865
Time,25,src-main-java-org-joda-time-DateTimeZone-342-4,24,1,False,True,False,0.1666666666666667,10.1979
Time,25,src-main-java-org-joda-time-DateTimeZone-342-4,25,1,False,True,False,0.1666666666666667,14.2558
Time,25,src-main-java-org-joda-time-DateTimeZone-342-3,26,1,False,True,False,0.1601281538050871,7.0441
Time,25,src-main-java-org-joda-time-DateTimeZone-342-3,27,1,False,True,False,0.1601281538050871,9.5713
Time,25,src-main-java-org-joda-time-DateTimeZone-342-3,28,1,False,True,False,0.1601281538050871,7.5663
Time,25,src-main-java-org-joda-time-DateTimeZone-342-3,29,1,False,True,False,0.1601281538050871,9.5207
Time,25,src-main-java-org-joda-time-DateTimeZone-342-3,30,1,False,True,False,0.1601281538050871,6.633
Time,25,src-main-java-org-joda-time-DateTimeZone-343-3,31,1,False,True,False,0.1601281538050871,9.7484
Time,25,src-main-java-org-joda-time-DateTimeZone-343-3,32,1,False,True,False,0.1601281538050871,8.0178
Time,25,src-main-java-org-joda-time-DateTimeZone-343-3,33,1,False,True,False,0.1601281538050871,10.3196
Time,25,src-main-java-org-joda-time-DateTimeZone-343-3,34,1,False,True,False,0.1601281538050871,7.2105
Time,25,src-main-java-org-joda-time-DateTimeZone-343-3,35,1,False,True,False,0.1601281538050871,6.2345
Time,25,src-main-java-org-joda-time-DateTimeZone-342-2,36,1,False,True,False,0.140028008402801,10.117
Time,25,src-main-java-org-joda-time-DateTimeZone-342-2,37,1,False,True,False,0.140028008402801,6.9886
Time,25,src-main-java-org-joda-time-DateTimeZone-342-2,38,1,False,True,False,0.140028008402801,7.7223
Time,25,src-main-java-org-joda-time-DateTimeZone-342-2,39,1,False,True,False,0.140028008402801,7.6957
Time,25,src-main-java-org-joda-time-DateTimeZone-342-2,40,1,False,True,False,0.140028008402801,9.3614
Time,25,src-main-java-org-joda-time-DateTimeZone-337-3,41,1,False,True,False,0.1020620726159658,8.2671
Time,25,src-main-java-org-joda-time-DateTimeZone-337-3,42,1,False,True,False,0.1020620726159658,12.6423
Time,25,src-main-java-org-joda-time-DateTimeZone-337-3,43,1,False,True,False,0.1020620726159658,9.6449
Time,25,src-main-java-org-joda-time-DateTimeZone-337-3,44,1,False,True,False,0.1020620726159658,9.7792
Time,25,src-main-java-org-joda-time-DateTimeZone-337-3,45,1,False,True,True,0.1020620726159658,13.436
Time,25,src-main-java-org-joda-time-DateTimeZone-337-2,46,3,False,True,True,0.09774528186766118,10.688
Time,25,src-main-java-org-joda-time-DateTimeZone-337-2,47,3,False,True,False,0.09774528186766118,8.5798
