project,version,mutant_id,index,akf,faulty_status,is_flim,pred_flim,Sus,cost_time
Time,15,src-main-java-org-joda-time-field-FieldUtils-40-1,1,1,False,True,False,1.0,6.1327
Time,15,src-main-java-org-joda-time-field-FieldUtils-40-1,2,1,False,True,False,1.0,7.8567
Time,15,src-main-java-org-joda-time-field-FieldUtils-40-1,3,1,False,True,True,1.0,8.3837
Time,15,src-main-java-org-joda-time-field-FieldUtils-40-1,4,1,False,True,False,1.0,5.6639
Time,15,src-main-java-org-joda-time-field-FieldUtils-40-1,5,1,False,True,False,1.0,7.0568
Time,15,src-main-java-org-joda-time-field-FieldUtils-40-2,6,1,False,True,True,1.0,7.7757
Time,15,src-main-java-org-joda-time-field-FieldUtils-40-2,7,1,False,True,False,1.0,11.3693
Time,15,src-main-java-org-joda-time-field-FieldUtils-40-2,8,1,False,True,False,1.0,6.7657
Time,15,src-main-java-org-joda-time-field-FieldUtils-40-2,9,1,False,True,False,1.0,6.8638
Time,15,src-main-java-org-joda-time-field-FieldUtils-40-2,10,1,False,True,False,1.0,6.7114
Time,15,src-main-java-org-joda-time-field-FieldUtils-38-2,11,1,True,False,False,0.3015113445777636,6.8769
Time,15,src-main-java-org-joda-time-field-FieldUtils-38-2,12,1,True,False,False,0.3015113445777636,8.0538
Time,15,src-main-java-org-joda-time-field-FieldUtils-38-2,13,1,True,False,False,0.3015113445777636,6.5807
Time,15,src-main-java-org-joda-time-field-FieldUtils-38-2,14,1,True,False,False,0.3015113445777636,11.5667
Time,15,src-main-java-org-joda-time-field-FieldUtils-38-2,15,1,True,False,False,0.3015113445777636,7.6223
Time,15,src-main-java-org-joda-time-field-FieldUtils-38-1,16,1,True,False,False,0.2773500981126146,10.4985
Time,15,src-main-java-org-joda-time-field-FieldUtils-38-1,17,1,True,False,False,0.2773500981126146,10.2439
Time,15,src-main-java-org-joda-time-field-FieldUtils-38-1,18,1,True,False,False,0.2773500981126146,7.3889
Time,15,src-main-java-org-joda-time-field-FieldUtils-38-1,19,1,True,False,False,0.2773500981126146,6.8762
Time,15,src-main-java-org-joda-time-field-FieldUtils-38-1,20,1,True,False,False,0.2773500981126146,5.3953
Time,15,src-main-java-org-joda-time-field-FieldUtils-43-1,21,1,False,True,False,0.1924500897298753,7.2539
Time,15,src-main-java-org-joda-time-field-FieldUtils-43-1,22,1,False,True,False,0.1924500897298753,7.3912
Time,15,src-main-java-org-joda-time-field-FieldUtils-43-1,23,1,False,True,False,0.1924500897298753,8.1716
Time,15,src-main-java-org-joda-time-field-FieldUtils-43-1,24,1,False,True,False,0.1924500897298753,8.5371
Time,15,src-main-java-org-joda-time-field-FieldUtils-43-1,25,1,False,True,False,0.1924500897298753,7.5704
Time,15,src-main-java-org-joda-time-field-FieldUtils-43-2,26,1,False,True,False,0.1924500897298753,8.5742
Time,15,src-main-java-org-joda-time-field-FieldUtils-43-2,27,1,False,True,False,0.1924500897298753,8.0662
Time,15,src-main-java-org-joda-time-field-FieldUtils-43-2,28,1,False,True,True,0.1924500897298753,7.953
Time,15,src-main-java-org-joda-time-field-FieldUtils-43-2,29,1,False,True,True,0.1924500897298753,9.6929
Time,15,src-main-java-org-joda-time-field-FieldUtils-43-2,30,1,False,True,False,0.1924500897298753,7.0324
Time,15,src-main-java-org-joda-time-field-FieldUtils-43-3,31,1,False,True,True,0.1924500897298753,7.5952
Time,15,src-main-java-org-joda-time-field-FieldUtils-43-3,32,1,False,True,False,0.1924500897298753,6.645
Time,15,src-main-java-org-joda-time-field-FieldUtils-43-3,33,1,False,True,False,0.1924500897298753,8.2337
Time,15,src-main-java-org-joda-time-field-FieldUtils-43-3,34,1,False,True,False,0.1924500897298753,5.4818
Time,15,src-main-java-org-joda-time-field-FieldUtils-43-3,35,1,False,True,True,0.1924500897298753,6.9864
Time,15,src-main-java-org-joda-time-field-FieldUtils-43-4,36,1,False,True,False,0.1924500897298753,10.1591
Time,15,src-main-java-org-joda-time-field-FieldUtils-43-4,37,1,False,True,False,0.1924500897298753,5.7015
Time,15,src-main-java-org-joda-time-field-FieldUtils-43-4,38,1,False,True,False,0.1924500897298753,7.9005
Time,15,src-main-java-org-joda-time-field-FieldUtils-43-4,39,1,False,True,False,0.1924500897298753,9.6222
Time,15,src-main-java-org-joda-time-field-FieldUtils-43-4,40,1,False,True,False,0.1924500897298753,6.3198
Time,15,src-main-java-org-joda-time-field-FieldUtils-44-1,41,1,False,True,False,0.1924500897298753,15.5737
Time,15,src-main-java-org-joda-time-field-FieldUtils-44-1,42,1,False,True,True,0.1924500897298753,6.5252
Time,15,src-main-java-org-joda-time-field-FieldUtils-44-1,43,1,False,True,False,0.1924500897298753,10.7641
Time,15,src-main-java-org-joda-time-field-FieldUtils-44-1,44,1,False,True,False,0.1924500897298753,3.8324
Time,15,src-main-java-org-joda-time-field-FieldUtils-44-1,45,1,False,True,False,0.1924500897298753,15.4283
Time,15,src-main-java-org-joda-time-field-FieldUtils-44-2,46,1,False,True,False,0.1924500897298753,8.2373
Time,15,src-main-java-org-joda-time-field-FieldUtils-44-2,47,1,False,True,False,0.1924500897298753,7.1416
Time,15,src-main-java-org-joda-time-field-FieldUtils-44-2,48,1,False,True,False,0.1924500897298753,12.0608
Time,15,src-main-java-org-joda-time-field-FieldUtils-44-2,49,1,False,True,False,0.1924500897298753,6.0852
Time,15,src-main-java-org-joda-time-field-FieldUtils-44-2,50,1,False,True,False,0.1924500897298753,7.9718
Time,15,src-main-java-org-joda-time-field-FieldUtils-44-3,51,1,False,True,False,0.1924500897298753,6.559
Time,15,src-main-java-org-joda-time-field-FieldUtils-44-3,52,1,False,True,False,0.1924500897298753,6.7137
Time,15,src-main-java-org-joda-time-field-FieldUtils-44-3,53,1,False,True,False,0.1924500897298753,7.5643
Time,15,src-main-java-org-joda-time-field-FieldUtils-44-3,54,1,False,True,False,0.1924500897298753,6.8077
